Item ID,Sorting Status,Bale Label,Article Color,Article Category - EU CN ,Article Category General,Article Category Detail,Fibre Label?,Composition by %,Fibre 1 Number,Fibre 1,Fibre 1 % Range,Fiber 2 Number,Fibre 2,Fibre 2 % Range,Fibre 3 Number,Fibre 3,Fibre 3 % Range,Fibre 4 Number,Fibre 4,Fibre 4 % Range,Fibre 5 Number,Fibre 5,Fibre 5 % Range,Layers,Layer Included in Label?,Findings and/or trims?,Total Metal Finding Types,Total plastic Finding Types,Total Fabric Finding Types,Total Other Finding Types,metal_buckles,metal_buckles_Placement _ Front Quarter 1,metal_buckles_Placement _ Front Quarter 2,metal_buckles_Placement _ Front Quarter 3,metal_buckles_Placement _ Front Quarter 4,metal_buckles_Placement _ Front Vertical Fold,metal_buckles_Placement _ Front Horizontal Fold,metal_buckles_Placement _ Back Quarter 1,metal_buckles_Placement _ Back Quarter 2,metal_buckles_Placement _ Back Quarter 3,metal_buckles_Placement _ Back Quarter 4,metal_buckles_Placement _ Back Upper Fold,metal_buckles_Placement _ Back Vertical Fold,metal_buckles_Placement _ Back Horizontal Fold ,metal_buckles_Placement _ Sleeves,metal_buckles_Placement _ Collar,metal_buckles_Placement _ Hem,Metal_buttons,Metal_buttons_Placement _ Front Quarter 1,Metal_buttons_Placement _ Front Quarter 2,Metal_buttons_Placement _ Front Quarter 3,Metal_buttons_Placement _ Front Quarter 4,Metal_buttons_Placement _ Front Vertical Fold,Metal_buttons_Placement _ Front Horizontal Fold,Metal_buttons_Placement _ Back Quarter 1,Metal_buttons_Placement _ Back Quarter 2,Metal_buttons_Placement _ Back Quarter 3,Metal_buttons_Placement _ Back Quarter 4,Metal_buttons_Placement _ Back Upper Fold,Metal_buttons_Placement _ Back Vertical Fold,Metal_buttons_Placement _ Back Horizontal Fold ,Metal_buttons_Placement _ Sleeves,Metal_buttons_Placement _ Collar,Metal_buttons_Placement _ Hem,metal_charm,metal_charm_Placement _ Front Quarter 1,metal_charm_Placement _ Front Quarter 2,metal_charm_Placement _ Front Quarter 3,metal_charm_Placement _ Front Quarter 4,metal_charm_Placement _ Front Vertical Fold,metal_charm_Placement _ Front Horizontal Fold,metal_charm_Placement _ Back Quarter 1,metal_charm_Placement _ Back Quarter 2,metal_charm_Placement _ Back Quarter 3,metal_charm_Placement _ Back Quarter 4,metal_charm_Placement _ Back Upper Fold,metal_charm_Placement _ Back Vertical Fold,metal_charm_Placement _ Back Horizontal Fold ,metal_charm_Placement _ Sleeves,metal_charm_Placement _ Collar,metal_charm_Placement _ Hem,metal_eyelets,metal_eyelets_Placement _ Front Quarter 1,metal_eyelets_Placement _ Front Quarter 2,metal_eyelets_Placement _ Front Quarter 3,metal_eyelets_Placement _ Front Quarter 4,metal_eyelets_Placement _ Front Vertical Fold,metal_eyelets_Placement _ Front Horizontal Fold,metal_eyelets_Placement _ Back Quarter 1,metal_eyelets_Placement _ Back Quarter 2,metal_eyelets_Placement _ Back Quarter 3,metal_eyelets_Placement _ Back Quarter 4,metal_eyelets_Placement _ Back Upper Fold,metal_eyelets_Placement _ Back Vertical Fold,metal_eyelets_Placement _ Back Horizontal Fold ,metal_eyelets_Placement _ Sleeves,metal_eyelets_Placement _ Collar,metal_eyelets_Placement _ Hem,metal_fastener,metal_fastener_Placement _ Front Quarter 1,metal_fastener_Placement _ Front Quarter 2,metal_fastener_Placement _ Front Quarter 3,metal_fastener_Placement _ Front Quarter 4,metal_fastener_Placement _ Front Vertical Fold,metal_fastener_Placement _ Front Horizontal Fold,metal_fastener_Placement _ Back Quarter 1,metal_fastener_Placement _ Back Quarter 2,metal_fastener_Placement _ Back Quarter 3,metal_fastener_Placement _ Back Quarter 4,metal_fastener_Placement _ Back Upper Fold,metal_fastener_Placement _ Back Vertical Fold,metal_fastener_Placement _ Back Horizontal Fold ,metal_fastener_Placement _ Sleeves,metal_fastener_Placement _ Collar,metal_fastener_Placement _ Hem,metal_wire,metal_wire_Placement _ Front Quarter 1,metal_wire_Placement _ Front Quarter 2,metal_wire_Placement _ Front Quarter 3,metal_wire_Placement _ Front Quarter 4,metal_wire_Placement _ Front Vertical Fold,metal_wire_Placement _ Front Horizontal Fold,metal_wire_Placement _ Back Quarter 1,metal_wire_Placement _ Back Quarter 2,metal_wire_Placement _ Back Quarter 3,metal_wire_Placement _ Back Quarter 4,metal_wire_Placement _ Back Upper Fold,metal_wire_Placement _ Back Vertical Fold,metal_wire_Placement _ Back Horizontal Fold ,metal_wire_Placement _ Sleeves,metal_wire_Placement _ Collar,metal_wire_Placement _ Hem,metal_hook and eye/bar,metal_hook and eye/bar_Placement _ Front Quarter 1,metal_hook and eye/bar_Placement _ Front Quarter 2,metal_hook and eye/bar_Placement _ Front Quarter 3,metal_hook and eye/bar_Placement _ Front Quarter 4,metal_hook and eye/bar_Placement _ Front Vertical Fold,metal_hook and eye/bar_Placement _ Front Horizontal Fold,metal_hook and eye/bar_Placement _ Back Quarter 1,metal_hook and eye/bar_Placement _ Back Quarter 2,metal_hook and eye/bar_Placement _ Back Quarter 3,metal_hook and eye/bar_Placement _ Back Quarter 4,metal_hook and eye/bar_Placement _ Back Upper Fold,metal_hook and eye/bar_Placement _ Back Vertical Fold,metal_hook and eye/bar_Placement _ Back Horizontal Fold ,metal_hook and eye/bar_Placement _ Sleeves,metal_hook and eye/bar_Placement _ Collar,metal_hook and eye/bar_Placement _ Hem,metal_rivet,metal_rivet_Placement _ Front Quarter 1,metal_rivet_Placement _ Front Quarter 2,metal_rivet_Placement _ Front Quarter 3,metal_rivet_Placement _ Front Quarter 4,metal_rivet_Placement _ Front Vertical Fold,metal_rivet_Placement _ Front Horizontal Fold,metal_rivet_Placement _ Back Quarter 1,metal_rivet_Placement _ Back Quarter 2,metal_rivet_Placement _ Back Quarter 3,metal_rivet_Placement _ Back Quarter 4,metal_rivet_Placement _ Back Upper Fold,metal_rivet_Placement _ Back Vertical Fold,metal_rivet_Placement _ Back Horizontal Fold ,metal_rivet_Placement _ Sleeves,metal_rivet_Placement _ Collar,metal_rivet_Placement _ Hem,metal_snap buttons,metal_snap buttons_Placement _ Front Quarter 1,metal_snap buttons_Placement _ Front Quarter 2,metal_snap buttons_Placement _ Front Quarter 3,metal_snap buttons_Placement _ Front Quarter 4,metal_snap buttons_Placement _ Front Vertical Fold,metal_snap buttons_Placement _ Front Horizontal Fold,metal_snap buttons_Placement _ Back Quarter 1,metal_snap buttons_Placement _ Back Quarter 2,metal_snap buttons_Placement _ Back Quarter 3,metal_snap buttons_Placement _ Back Quarter 4,metal_snap buttons_Placement _ Back Upper Fold,metal_snap buttons_Placement _ Back Vertical Fold,metal_snap buttons_Placement _ Back Horizontal Fold ,metal_snap buttons_Placement _ Sleeves,metal_snap buttons_Placement _ Collar,metal_snap buttons_Placement _ Hem,metal_zipper,metal_zipper_Placement _ Front Quarter 1,metal_zipper_Placement _ Front Quarter 2,metal_zipper_Placement _ Front Quarter 3,metal_zipper_Placement _ Front Quarter 4,metal_zipper_Placement _ Front Vertical Fold,metal_zipper_Placement _ Front Horizontal Fold,metal_zipper_Placement _ Back Quarter 1,metal_zipper_Placement _ Back Quarter 2,metal_zipper_Placement _ Back Quarter 3,metal_zipper_Placement _ Back Quarter 4,metal_zipper_Placement _ Back Upper Fold,metal_zipper_Placement _ Back Vertical Fold,metal_zipper_Placement _ Back Horizontal Fold ,metal_zipper_Placement _ Sleeves,metal_zipper_Placement _ Collar,metal_zipper_Placement _ Hem,plastic_buckle,plastic_buckle_Placement _ Front Quarter 1,plastic_buckle_Placement _ Front Quarter 2,plastic_buckle_Placement _ Front Quarter 3,plastic_buckle_Placement _ Front Quarter 4,plastic_buckle_Placement _ Front Vertical Fold,plastic_buckle_Placement _ Front Horizontal Fold,plastic_buckle_Placement _ Back Quarter 1,plastic_buckle_Placement _ Back Quarter 2,plastic_buckle_Placement _ Back Quarter 3,plastic_buckle_Placement _ Back Quarter 4,plastic_buckle_Placement _ Back Upper Fold,plastic_buckle_Placement _ Back Vertical Fold,plastic_buckle_Placement _ Back Horizontal Fold ,plastic_buckle_Placement _ Sleeves,plastic_buckle_Placement _ Collar,plastic_buckle_Placement _ Hem,plastic_button,plastic_button_Placement _ Front Quarter 1,plastic_button_Placement _ Front Quarter 2,plastic_button_Placement _ Front Quarter 3,plastic_button_Placement _ Front Quarter 4,plastic_button_Placement _ Front Vertical Fold,plastic_button_Placement _ Front Horizontal Fold,plastic_button_Placement _ Back Quarter 1,plastic_button_Placement _ Back Quarter 2,plastic_button_Placement _ Back Quarter 3,plastic_button_Placement _ Back Quarter 4,plastic_button_Placement _ Back Upper Fold,plastic_button_Placement _ Back Vertical Fold,plastic_button_Placement _ Back Horizontal Fold ,plastic_button_Placement _ Sleeves,plastic_button_Placement _ Collar,plastic_button_Placement _ Hem,plastic_fastner,plastic_fastner_Placement _ Front Quarter 1,plastic_fastner_Placement _ Front Quarter 2,plastic_fastner_Placement _ Front Quarter 3,plastic_fastner_Placement _ Front Quarter 4,plastic_fastner_Placement _ Front Vertical Fold,plastic_fastner_Placement _ Front Horizontal Fold,plastic_fastner_Placement _ Back Quarter 1,plastic_fastner_Placement _ Back Quarter 2,plastic_fastner_Placement _ Back Quarter 3,plastic_fastner_Placement _ Back Quarter 4,plastic_fastner_Placement _ Back Upper Fold,plastic_fastner_Placement _ Back Vertical Fold,plastic_fastner_Placement _ Back Horizontal Fold ,plastic_fastner_Placement _ Sleeves,plastic_fastner_Placement _ Collar,plastic_fastner_Placement _ Hem,plastic_pearls,plastic_pearls_Placement _ Front Quarter 1,plastic_pearls_Placement _ Front Quarter 2,plastic_pearls_Placement _ Front Quarter 3,plastic_pearls_Placement _ Front Quarter 4,plastic_pearls_Placement _ Front Vertical Fold,plastic_pearls_Placement _ Front Horizontal Fold,plastic_pearls_Placement _ Back Quarter 1,plastic_pearls_Placement _ Back Quarter 2,plastic_pearls_Placement _ Back Quarter 3,plastic_pearls_Placement _ Back Quarter 4,plastic_pearls_Placement _ Back Upper Fold,plastic_pearls_Placement _ Back Vertical Fold,plastic_pearls_Placement _ Back Horizontal Fold ,plastic_pearls_Placement _ Sleeves,plastic_pearls_Placement _ Collar,plastic_pearls_Placement _ Hem,plastic_reflective strip,plastic_reflective strip_Placement _ Front Quarter 1,plastic_reflective strip_Placement _ Front Quarter 2,plastic_reflective strip_Placement _ Front Quarter 3,plastic_reflective strip_Placement _ Front Quarter 4,plastic_reflective strip_Placement _ Front Vertical Fold,plastic_reflective strip_Placement _ Front Horizontal Fold,plastic_reflective strip_Placement _ Back Quarter 1,plastic_reflective strip_Placement _ Back Quarter 2,plastic_reflective strip_Placement _ Back Quarter 3,plastic_reflective strip_Placement _ Back Quarter 4,plastic_reflective strip_Placement _ Back Upper Fold,plastic_reflective strip_Placement _ Back Vertical Fold,plastic_reflective strip_Placement _ Back Horizontal Fold ,plastic_reflective strip_Placement _ Sleeves,plastic_reflective strip_Placement _ Collar,plastic_reflective strip_Placement _ Hem,plastic_zipper,plastic_zipper_Placement _ Front Quarter 1,plastic_zipper_Placement _ Front Quarter 2,plastic_zipper_Placement _ Front Quarter 3,plastic_zipper_Placement _ Front Quarter 4,plastic_zipper_Placement _ Front Vertical Fold,plastic_zipper_Placement _ Front Horizontal Fold,plastic_zipper_Placement _ Back Quarter 1,plastic_zipper_Placement _ Back Quarter 2,plastic_zipper_Placement _ Back Quarter 3,plastic_zipper_Placement _ Back Quarter 4,plastic_zipper_Placement _ Back Upper Fold,plastic_zipper_Placement _ Back Vertical Fold,plastic_zipper_Placement _ Back Horizontal Fold ,plastic_zipper_Placement _ Sleeves,plastic_zipper_Placement _ Collar,plastic_zipper_Placement _ Hem,fabric_designers label(exterior),fabric_designers label(exterior)_Placement _ Front Quarter 1,fabric_designers label(exterior)_Placement _ Front Quarter 2,fabric_designers label(exterior)_Placement _ Front Quarter 3,fabric_designers label(exterior)_Placement _ Front Quarter 4,fabric_designers label(exterior)_Placement _ Front Vertical Fold,fabric_designers label(exterior)_Placement _ Front Horizontal Fold,fabric_designers label(exterior)_Placement _ Back Quarter 1,fabric_designers label(exterior)_Placement _ Back Quarter 2,fabric_designers label(exterior)_Placement _ Back Quarter 3,fabric_designers label(exterior)_Placement _ Back Quarter 4,fabric_designers label(exterior)_Placement _ Back Upper Fold,fabric_designers label(exterior)_Placement _ Back Vertical Fold,fabric_designers label(exterior)_Placement _ Back Horizontal Fold ,fabric_designers label(exterior)_Placement _ Sleeves,fabric_designers label(exterior)_Placement _ Collar,fabric_designers label(exterior)_Placement _ Hem,fabric_elastic,fabric_elastic_Placement _ Front Quarter 1,fabric_elastic_Placement _ Front Quarter 2,fabric_elastic_Placement _ Front Quarter 3,fabric_elastic_Placement _ Front Quarter 4,fabric_elastic_Placement _ Front Vertical Fold,fabric_elastic_Placement _ Front Horizontal Fold,fabric_elastic_Placement _ Back Quarter 1,fabric_elastic_Placement _ Back Quarter 2,fabric_elastic_Placement _ Back Quarter 3,fabric_elastic_Placement _ Back Quarter 4,fabric_elastic_Placement _ Back Upper Fold,fabric_elastic_Placement _ Back Vertical Fold,fabric_elastic_Placement _ Back Horizontal Fold ,fabric_elastic_Placement _ Sleeves,fabric_elastic_Placement _ Collar,fabric_elastic_Placement _ Hem,fabric_embroidery,fabric_embroidery_Placement _ Front Quarter 1,fabric_embroidery_Placement _ Front Quarter 2,fabric_embroidery_Placement _ Front Quarter 3,fabric_embroidery_Placement _ Front Quarter 4,fabric_embroidery_Placement _ Front Vertical Fold,fabric_embroidery_Placement _ Front Horizontal Fold,fabric_embroidery_Placement _ Back Quarter 1,fabric_embroidery_Placement _ Back Quarter 2,fabric_embroidery_Placement _ Back Quarter 3,fabric_embroidery_Placement _ Back Quarter 4,fabric_embroidery_Placement _ Back Upper Fold,fabric_embroidery_Placement _ Back Vertical Fold,fabric_embroidery_Placement _ Back Horizontal Fold ,fabric_embroidery_Placement _ Sleeves,fabric_embroidery_Placement _ Collar,fabric_embroidery_Placement _ Hem,fabric_patch,fabric_patch_Placement _ Front Quarter 1,fabric_patch_Placement _ Front Quarter 2,fabric_patch_Placement _ Front Quarter 3,fabric_patch_Placement _ Front Quarter 4,fabric_patch_Placement _ Front Vertical Fold,fabric_patch_Placement _ Front Horizontal Fold,fabric_patch_Placement _ Back Quarter 1,fabric_patch_Placement _ Back Quarter 2,fabric_patch_Placement _ Back Quarter 3,fabric_patch_Placement _ Back Quarter 4,fabric_patch_Placement _ Back Upper Fold,fabric_patch_Placement _ Back Vertical Fold,fabric_patch_Placement _ Back Horizontal Fold ,fabric_patch_Placement _ Sleeves,fabric_patch_Placement _ Collar,fabric_patch_Placement _ Hem,fabric_exterior pocket(alternative fabric),fabric_exterior pocket(alternative fabric)_Placement _ Front Quarter 1,fabric_exterior pocket(alternative fabric)_Placement _ Front Quarter 2,fabric_exterior pocket(alternative fabric)_Placement _ Front Quarter 3,fabric_exterior pocket(alternative fabric)_Placement _ Front Quarter 4,fabric_exterior pocket(alternative fabric)_Placement _ Front Vertical Fold,fabric_exterior pocket(alternative fabric)_Placement _ Front Horizontal Fold,fabric_exterior pocket(alternative fabric)_Placement _ Back Quarter 1,fabric_exterior pocket(alternative fabric)_Placement _ Back Quarter 2,fabric_exterior pocket(alternative fabric)_Placement _ Back Quarter 3,fabric_exterior pocket(alternative fabric)_Placement _ Back Quarter 4,fabric_exterior pocket(alternative fabric)_Placement _ Back Upper Fold,fabric_exterior pocket(alternative fabric)_Placement _ Back Vertical Fold,fabric_exterior pocket(alternative fabric)_Placement _ Back Horizontal Fold ,fabric_exterior pocket(alternative fabric)_Placement _ Sleeves,fabric_exterior pocket(alternative fabric)_Placement _ Collar,fabric_exterior pocket(alternative fabric)_Placement _ Hem,fabric_inserts and adornments,fabric_inserts and adornments_Placement _ Front Quarter 1,fabric_inserts and adornments_Placement _ Front Quarter 2,fabric_inserts and adornments_Placement _ Front Quarter 3,fabric_inserts and adornments_Placement _ Front Quarter 4,fabric_inserts and adornments_Placement _ Front Vertical Fold,fabric_inserts and adornments_Placement _ Front Horizontal Fold,fabric_inserts and adornments_Placement _ Back Quarter 1,fabric_inserts and adornments_Placement _ Back Quarter 2,fabric_inserts and adornments_Placement _ Back Quarter 3,fabric_inserts and adornments_Placement _ Back Quarter 4,fabric_inserts and adornments_Placement _ Back Upper Fold,fabric_inserts and adornments_Placement _ Back Vertical Fold,fabric_inserts and adornments_Placement _ Back Horizontal Fold ,fabric_inserts and adornments_Placement _ Sleeves,fabric_inserts and adornments_Placement _ Collar,fabric_inserts and adornments_Placement _ Hem,fabric_ribbon,fabric_ribbon_Placement _ Front Quarter 1,fabric_ribbon_Placement _ Front Quarter 2,fabric_ribbon_Placement _ Front Quarter 3,fabric_ribbon_Placement _ Front Quarter 4,fabric_ribbon_Placement _ Front Vertical Fold,fabric_ribbon_Placement _ Front Horizontal Fold,fabric_ribbon_Placement _ Back Quarter 1,fabric_ribbon_Placement _ Back Quarter 2,fabric_ribbon_Placement _ Back Quarter 3,fabric_ribbon_Placement _ Back Quarter 4,fabric_ribbon_Placement _ Back Upper Fold,fabric_ribbon_Placement _ Back Vertical Fold,fabric_ribbon_Placement _ Back Horizontal Fold ,fabric_ribbon_Placement _ Sleeves,fabric_ribbon_Placement _ Collar,fabric_ribbon_Placement _ Hem,fabric_string,fabric_string_Placement _ Front Quarter 1,fabric_string_Placement _ Front Quarter 2,fabric_string_Placement _ Front Quarter 3,fabric_string_Placement _ Front Quarter 4,fabric_string_Placement _ Front Vertical Fold,fabric_string_Placement _ Front Horizontal Fold,fabric_string_Placement _ Back Quarter 1,fabric_string_Placement _ Back Quarter 2,fabric_string_Placement _ Back Quarter 3,fabric_string_Placement _ Back Quarter 4,fabric_string_Placement _ Back Upper Fold,fabric_string_Placement _ Back Vertical Fold,fabric_string_Placement _ Back Horizontal Fold ,fabric_string_Placement _ Sleeves,fabric_string_Placement _ Collar,fabric_string_Placement _ Hem,Other_leather,Other_leather_Placement _ Front Quarter 1,Other_leather_Placement _ Front Quarter 2,Other_leather_Placement _ Front Quarter 3,Other_leather_Placement _ Front Quarter 4,Other_leather_Placement _ Front Vertical Fold,Other_leather_Placement _ Front Horizontal Fold,Other_leather_Placement _ Back Quarter 1,Other_leather_Placement _ Back Quarter 2,Other_leather_Placement _ Back Quarter 3,Other_leather_Placement _ Back Quarter 4,Other_leather_Placement _ Back Upper Fold,Other_leather_Placement _ Back Vertical Fold,Other_leather_Placement _ Back Horizontal Fold ,Other_leather_Placement _ Sleeves,Other_leather_Placement _ Collar,Other_leather_Placement _ Hem,other_prints,other_prints_Placement _ Front Quarter 1,other_prints_Placement _ Front Quarter 2,other_prints_Placement _ Front Quarter 3,other_prints_Placement _ Front Quarter 4,other_prints_Placement _ Front Vertical Fold,other_prints_Placement _ Front Horizontal Fold,other_prints_Placement _ Back Quarter 1,other_prints_Placement _ Back Quarter 2,other_prints_Placement _ Back Quarter 3,other_prints_Placement _ Back Quarter 4,other_prints_Placement _ Back Upper Fold,other_prints_Placement _ Back Vertical Fold,other_prints_Placement _ Back Horizontal Fold ,other_prints_Placement _ Sleeves,other_prints_Placement _ Collar,other_prints_Placement _ Hem,other_misc,other_misc_Placement _ Front Quarter 1,other_misc_Placement _ Front Quarter 2,other_misc_Placement _ Front Quarter 3,other_misc_Placement _ Front Quarter 4,other_misc_Placement _ Front Vertical Fold,other_misc_Placement _ Front Horizontal Fold,other_misc_Placement _ Back Quarter 1,other_misc_Placement _ Back Quarter 2,other_misc_Placement _ Back Quarter 3,other_misc_Placement _ Back Quarter 4,other_misc_Placement _ Back Upper Fold,other_misc_Placement _ Back Vertical Fold,other_misc_Placement _ Back Horizontal Fold ,other_misc_Placement _ Sleeves,other_misc_Placement _ Collar,other_misc_Placement _ Hem
1,Post-sorting,60% polyester,Multi-Color Stripes,"Handkerchiefs, ties, scarves, gloves, and other",Accessories,Hats and Headwear,"Yes, a tag is present",100% Acrylic,26,Acrylic,100%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mono-layered,No Layer,1,0,1,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Designers Label (Exterior placement),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Post-sorting,90% cotton,White ,"Handkerchiefs, ties, scarves, gloves, and other",Accessories,Small Accessories,"No, there is no evidence of a fibre label ",NFD,NFD,NFD,NFD,NFD,NFD,NFD,NFD,NFD,NFD,NFD,NFD,NFD,NFD,NFD,NFD,mono-layered,No Layer,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Post-sorting,90% cotton,Multi-Color Stripes,"Handkerchiefs, ties, scarves, gloves, and other",Accessories,Small Accessories,"No, the tag has been removed",NFD,NFD,NFD,NFD,NFD,NFD,NFD,NFD,NFD,NFD,NFD,NFD,NFD,NFD,NFD,NFD,mono-layered,No Layer,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Button,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zipper,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
